skill_id,skill_title,skill_source,duplicated,dup_parent,dup_parent_id,time_added
0e687aaa28b03552c11dca346c7c8914e62b3e2ada613a7288c28c9e7e9ddeb4,Gradle,Apps and Tools,0,NA,NA,3/8/2022 14:43
0e75ed50c07af8b3c103f40a7e771917f80290ca24ea787ed2859c6b12896690,engagement completion and reporting,SFw TSC,0,NA,NA,3/8/2022 14:43
0e7e59863b4d5fe6668569c84cda95a7a40fb8b1cf8b938acf90b58c47eb280b,stakeholder management,SFw TSC,0,NA,NA,3/8/2022 14:43
0ea27aeb71a8e4daac20e6129ff9c6de42000978b0186143c397974fccc62054,valuation conclusion and reporting,SFw TSC,0,NA,NA,3/8/2022 14:43
0eab86e283955282ed087685c11a985d55ffeb0555d125c7b09b25b04dc5ed9d,power plant operations management,SFw TSC,0,NA,NA,3/8/2022 14:43
0eba3bcaecc2abf0f667dd577ed5301c8c8741fa71d3bb26bd136753d8ed3877,SuperPro Designer,Apps and Tools,0,NA,NA,3/8/2022 14:43
0f05478acd71355e06de18bb5025fc972aa3de7e3139fd7b64edab0455bcd723,trade mark application,SFw TSC,0,NA,NA,3/8/2022 14:43
0f1141ab4d9897068cb983a760b81fbe3f1efd0c2477d6576031712977a9fa4a,Sonarqube,Apps and Tools,0,NA,NA,3/8/2022 14:43
0f1a60a262855b912dc03511c041743d05320ca8a6be7c361aec83a22dc68dc1,GstarCAD,Apps and Tools,0,NA,NA,3/8/2022 14:43
0f24c540d7af9d9e69dbc4d4e7d6a9b308714a73c6a2a14468416b9fb3f0ae5f,TestNG,Apps and Tools,0,NA,NA,3/8/2022 14:43
0f262a3641f593a2c52c0a73cc88e339a67d161c87cc83d267d8234804960093,perform formwork activities,SFw TSC,0,NA,NA,3/8/2022 14:43
0f27d53a9e09c7a9a80e6402665e9c2dba9a7a51e64cdfe929c61213e3969fe6,Monarch,Apps and Tools,0,NA,NA,3/8/2022 14:43
0f2ed9e33d29ff4f3b0f664ca1e1dc3df1f8b9b315b2af284c6e0e3dc52be290,Vim,Apps and Tools,0,NA,NA,3/8/2022 14:43
0fd12a523493b578aefee30bcabae305c1067a07a5526da849a8eb5bfcae71f6,SAP ASE,Apps and Tools,0,NA,NA,3/8/2022 14:43
0fe9a70dbe802f28d458e7526a3364ea236c4bf67cdb60f0c02ee983920c4d08,Google Analytics,Apps and Tools,0,NA,NA,3/8/2022 14:43
0fef530bc8b610275daa70446014d00c473ef0f89fed3653a0ffb3d982060df8,learning mode design,SFw TSC,0,NA,NA,3/8/2022 14:43
0ff55f12eb28b885cbe6dbb8c59efc2c72a2271a452685b2e2929f504138930c,technical presentations,SFw TSC,1,technical presentation,c422b66cdf309ed7eb5177f16630d704e2119f1658dc6d22936eb5771ab9b8ec,3/8/2022 14:43
0ff590c4de3d60606342c85f66dc98e20d669ee7fcf9d19e7d8db57d7bb38f21,"professional, legal and ethical healthcare practice",SFw TSC,0,NA,NA,3/8/2022 14:43
101a422f69b4228da233fd0fced73ad0d364313065b6b8db7fd48bb3be41863b,AST (Abstract Syntax Tree),Apps and Tools,0,NA,NA,3/8/2022 14:43
101d9a256d8ce53a0e011a430a4d92e938efad0eb17bcd466663031c751a8c6f,e-commerce management,SFw TSC,0,NA,NA,3/8/2022 14:43
101e21bef69a3df68f36ca31deb6616f10cc70e4bae8eed9ce83a9effb1fd5cb,Splunk,Apps and Tools,0,NA,NA,3/8/2022 14:43
101fa1bd8205a312edf84e6359b2ae5a976912042c9f4e50c1f4068fed357559,business ethics and values management,SFw TSC,1,professional and business ethics,8ff21966207e751ebb0bbbaa8875dcffdde21a1a896ae6290cf042981a72140e,3/8/2022 14:43
102ef884a8e3bef8cd7c89ba380779943573fdcb7b572243593eba134966484c,website performance management,SFw TSC,0,NA,NA,3/8/2022 14:43
10a3f49eaae97595fc36ad7e01024c974616c45560f6f96056c49d7554518d4b,bus interchange operations,SFw TSC,0,NA,NA,3/8/2022 14:43
10aa7516b9b2704504e436275733379ad3f3ccbf88aa5d956018f4fae5fa1786,3d animation,SFw TSC,0,NA,NA,3/8/2022 14:43
10b247ecf72eb58b484ded7876abb2035e2f3fefcf033f05a250b3d37ba4a008,test planning,SFw TSC,0,NA,NA,3/8/2022 14:43
10b94432f7564a63e2e597c1576e8f771fa87b3a7687a19213900b3d8c4380ff,airline distribution channel strategies,SFw TSC,0,NA,NA,3/8/2022 14:43
10e5ba14b6a73bacb52a9edb9c9818e44f43a3f8ea322702fafcf604f817fc27,workplace safety and health incident management,SFw TSC,0,NA,NA,3/8/2022 14:43
10f59acc6facf309f6319ce5213be91a3be670979270f432c75ef5819a487c5d,DTP (Desktop Publishing),Apps and Tools,0,NA,NA,3/8/2022 14:43
11009615f720535d6dd1f0bfef6a8d1591d77bc01fb4687459ccb6e6b3943f6f,JavaBeans,Apps and Tools,0,NA,NA,3/8/2022 14:43
1140225c6983ec1a48445bad2797828e66c1b5797a5ea7376f4c52b282389b9e,typeface and layout production,SFw TSC,0,NA,NA,3/8/2022 14:43
114db518e103f61f9c921a8b5f961ee4a7c12cfb190849b845029a827eba1a9d,environmental protection management,SFw TSC,0,NA,NA,3/8/2022 14:43
117444b4575ef59839528bd463fb91e90ce05a050a40e6bb171b5fd6e674a64f,programme delivery,SFw TSC,0,NA,NA,3/8/2022 14:43
11874fbd00711c2ff269d66bf5336b1cf63677fc7108fa4f6b7ccd44bd419cc2,organisational design,SFw TSC,0,NA,NA,3/8/2022 14:43
11957154e68e85cfc5b57f8e0ba16418731c909b2a790f8352b0f4dbe565b5c6,IDL (Interactive Data Language),Apps and Tools,0,NA,NA,3/8/2022 14:43
119d89ad605736ea2fb9ba02906b817a4d796e57344687679a5f6051493bb20b,welding process,SFw TSC,1,joining and welding,a8c463b7991180985e58bb71128b382cb6115663a01132953388d1dc2064204c,3/8/2022 14:43
11a4a60b518bf24989d481468076e5d5982884626aed9faeb35b8576fcd223e1,Python,Apps and Tools,0,NA,NA,3/8/2022 14:43
11a913c106ba9ec0e29f98e6ab8ddcf36f97d35d92faaf228ff3b1abd5d3e9b2,Geth,Apps and Tools,0,NA,NA,3/8/2022 14:43
11b4e8389f1e31cd64274035ae8467a890bd38bd97b6ecc6333b27235483b99e,Simulink,Apps and Tools,0,NA,NA,3/8/2022 14:43
11d88fe458a5ab721844c1ca3d79561af3f60ba8d692ccb4d4a309949274400b,SM3D,Apps and Tools,0,NA,NA,3/8/2022 14:43
11e0675718e9e8d89efef00cf443793504494e50da35694f7a85e52c0e895105,game level development,SFw TSC,0,NA,NA,3/8/2022 14:43
11e46f8403ef791b90f966baf853f307338fd364a432da967f51a467f71af05f,Times Payroll Software,Apps and Tools,0,NA,NA,3/8/2022 14:43
11e79b04f43f4db894a21596bf0f3126406d782beb75649fb119f0de900b8f9b,attractions ride and equipment maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
120047a2f7cd62f739478b5ecac7cce341d0fb3a6659b81e8f12a7dd9b8e72ae,crew management,SFw TSC,0,NA,NA,3/8/2022 14:43
12234f7154c02d3452fca8a5663e61b032f005157257f9c3d965ec1ca6e41baf,Digital Fluency,SFw CCS,0,NA,NA,3/8/2022 14:43
12241ca7d3706df858363c6ca768f2bc37d2abc71c05df70f90dcdeb34d234e9,aerospace materials and hardware selection,SFw TSC,0,NA,NA,3/8/2022 14:43
122bd5570394232519344d6cd2b78b5da29e881574217a47f09964bdefae4ed0,QGIS,Apps and Tools,0,NA,NA,3/8/2022 14:43
125474e85ec2577240d46ffd6200c2ce2d32a77e284c7cbc3308f5bb3a670e06,MIDAS Gen,Apps and Tools,0,NA,NA,3/8/2022 14:43
125c92fc353e01cb93144c22d0a724f9d9cb572140fe1741a03a8c07797a0b60,compliance with legal regulations,SFw TSC,1,legal and compliance management,a2ec4c81e9dce8723a7c6ec1df75c8deee41b215bce50cc76e6322a8312eae0b,3/8/2022 14:43
126268c750ac9f1bb72e10de846df4af63bfc61ed79e318e965988f026011f24,renewable energy system management and integration,SFw TSC,0,NA,NA,29/11/2022 15:41
127c8cf59f228bb01a218a6670ea5d02fc344087f2768806b20706c8bec8d77c,jQuery,Apps and Tools,0,NA,NA,3/8/2022 14:43
128cab19a683c872b0d968a57a6472e152aea241c30bae903861a8c2b293e388,flower arrangement,SFw TSC,0,NA,NA,3/8/2022 14:43
1291519b4c5e4f70f7b92f3be156b266c788e8259ebeb285ccf1bd1f45bb2482,Moodle (Software),Apps and Tools,0,NA,NA,3/8/2022 14:43
12a3d9a4f61279b815d59a20c385383111edbd7e744bf8418490e700ce6f2def,ClassDojo,Apps and Tools,0,NA,NA,3/8/2022 14:43
12a5d18ee896e59954bdce0f4acc7212eebe03dae1834ef4ce160ac5afa5c4a8,PHP,Apps and Tools,0,NA,NA,3/8/2022 14:43
12d8155cc5b6a2fe5d23b7cdc666719c110190b3f347dbc8aff85f1a11d52e06,baggage loading and unloading administration,SFw TSC,0,NA,NA,3/8/2022 14:43
12dc4fb9beddabb09b5624151d6e7589c295025a82e4d1dedb89d3bd9d138082,workforce planning,SFw TSC,0,NA,NA,3/8/2022 14:43
12f29fc9feed63bdda113802b0776f129e700526a585873fb9b00710ee971d21,workplace safety and health management in service industry,SFw TSC,0,NA,NA,3/8/2022 14:43
12f7510fbc34a2b58d4d986572e59b3cf617d71cd22600725396e20994a0d705,behavioural safety management,SFw TSC,0,NA,NA,3/8/2022 14:43
130f54e9d8899625a2305786cf0ca69c53a746cc326f5f85abe7bf20db82e4db,marketing strategy development,SFw TSC,0,NA,NA,3/8/2022 14:43
132c74333fb4aff761c56676246ca295a0b55d351032b9aec43ce719e405dd69,non-financial industry sustainability developments,SFw TSC,0,NA,NA,19/8/2022 2:31
134eb7198703ba03ac97b6c808e1bf074ababf069951fb5412247d6a5e96e489,production planning,SFw TSC,1,production planning and scheduling,37117b318c18a5a25a99a7967f20ac3d4c0391ce6526fe1e7462e4c5e3564a9e,3/8/2022 14:43
1363c7ebac1b5dbfe040137721c1cea4f0e4ec86c0ab0a1ee937ce82500d9177,organisational analysis,SFw TSC,0,NA,NA,3/8/2022 14:43
13980126939a7848c40b3913422a073e6a551bee020689bf3ef524116f4979ef,human resource practices implementation,SFw TSC,0,NA,NA,3/8/2022 14:43
139af2955b4da77d44fbcb9631d158072e6f073fe8d02079a54113c27f004f6d,Automated External Defibrillator (AED),Apps and Tools,0,NA,NA,3/8/2022 14:43
13adf3e19b4630cefd2fb7a69444794d1400393baa43d3bfa2f6ab77f7c47a69,Appium,Apps and Tools,0,NA,NA,3/8/2022 14:43
13ee927bcad44bfe6cc4f37b8492d90064da66ba85edb4bd8e091dd0fc03892d,marketing content development,SFw TSC,0,NA,NA,3/8/2022 14:43
13fd9e770be366985fd7e0ca5026434c7c3e4e84e111f09039889277534b4114,Neo4j,Apps and Tools,0,NA,NA,3/8/2022 14:43
1404bec5be6706d382292cc18c6052efc04ad617113cf1ec1b0e455ea511ad6e,system architecture design,SFw TSC,0,NA,NA,3/8/2022 14:43
14083f7d0a262256913190a1ef9261de71ec4598375dac1e318c0fefc2dd6da9,React Router,Apps and Tools,0,NA,NA,3/8/2022 14:43
1408a0cbd51a3cee95620a30751a8eaf0285749b38dea63ba4673aaf30c1d5a5,Cisco DNA Automation,Apps and Tools,0,NA,NA,3/8/2022 14:43
14143a0020836bd35949bb630f14cec3c81dac96047bb6ee74b0f5609f54db8d,interviewing,SFw TSC,0,NA,NA,3/8/2022 14:43
141453953b786d0db653a2d554441872edf57c73e4b78dfcafb563a0cdaa0e1f,career coaching,SFw TSC,0,NA,NA,3/8/2022 14:43
144868781e423e708dd78a9b20f7f35ff3ab31e370b734ccdef2ddc8214fbea5,ventilation system maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
146860153bee864146b07132e3974ffe5caae8ba1a327c035f569d1d9e177031,Electronic Centralized Aircraft Monitor (ECAM),Apps and Tools,0,NA,NA,3/8/2022 14:43
14851a07aaf24bacabd1d8806c0e2f4006c6220972dad01b7ad6d1fbcb9548a4,Circlecl,Apps and Tools,0,NA,NA,3/8/2022 14:43
149a513ee5b9b01f6fbd32e0293b192ab1f7b7e69bda1a1f05ad6e9212bffbdb,clinical teaching and supervision,SFw TSC,0,NA,NA,3/8/2022 14:43
14cd5ef983ba192cfb2efd409fc2f339c28695b92e93b78dab4454a64755c249,functional analysis,SFw TSC,0,NA,NA,3/8/2022 14:43
14de8008d94e9112ec95a85fa9673134b38cfa706889eb12f80e228f38015f38,hazards identification,SFw TSC,0,NA,NA,3/8/2022 14:43
1500321e59b711523fc7f8bd80171e5a5583f858dde99c84aa3bc5b06661f230,solution design thinking,SFw TSC,1,solutions design thinking,4c6f9dd857c44fd650487dfaeb9afb78a049c9cdabeeafaae5ad788a942717e0,3/8/2022 14:43
151b920a1a17b154de1d2306e9b60f10b0f91b2fcf25184f6679557e868ac22f,learning and development strategy,SFw TSC,0,NA,NA,3/8/2022 14:43
1534a6210c5b7ba13c8c2822faca0e35b6b6b7b33e396a2566e26bb88c944c25,dangerous goods management,SFw TSC,0,NA,NA,3/8/2022 14:43
154c2e338aaf5056452825f237a634a9e202eaae7607c77972503c8ec23320fa,Kerridge,Apps and Tools,0,NA,NA,3/8/2022 14:43
156b172bb70d7bd0d53691e14c6069e716a37fe3ef752c84a37d86444f271962,rigging for animation,SFw TSC,0,NA,NA,3/8/2022 14:43
1572914a87592f5ac6ed150306cb21e96f61aa30b76aa16fed441f471c5fcda9,halal certification compliance for food and beverages operations,SFw TSC,0,NA,NA,3/8/2022 14:43
15bfa64254fa23cc0e36d5a8a830b3ecccc679afc5369aff9c6cfbaa567a789c,Apache Impala,Apps and Tools,0,NA,NA,3/8/2022 14:43
15c2533e386521cd9425874c43ef77b043bac0b6d60bb0124bcf299985671897,workshop practices application,SFw TSC,0,NA,NA,3/8/2022 14:43
15f00127df0f91ce5f6bdd6c8407c63a4f057aef9511f5605bab64725fa9216e,pharmaceutical equipment maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
15f6a2cd2aac73b379ca85152937a1a7e25aa1516905e666b7d6f7d8a1b4912c,workplace safety and health for dockside tower crane operations,SFw TSC,0,NA,NA,3/8/2022 14:43
15fa53ce7c1817b8d147c40eea08e038bc1d3dfde05999513f7da08a338420b8,project after action review,SFw TSC,0,NA,NA,3/8/2022 14:43
15fd0a233e52899e5d8601001909986669958fd901b6f1b1a3c65809bd20f95e,XMind,Apps and Tools,0,NA,NA,3/8/2022 14:43
1604036138b5ea108220d1cf9f241baafb02e6fcf575d29036b34468a7ad089f,strategic service excellence,SFw TSC,0,NA,NA,3/8/2022 14:43
165a0bcdbd95b70e52afb155f2f5430a100c7664066b766d85dcfbf657448d96,OSGI,Apps and Tools,0,NA,NA,3/8/2022 14:43
1666e4f629fed030089434a6b0a72e6dfc53a4d8bf3ae595c9706b01cbc7c547,apply workplace safety and health in logistics and transportation,SFw TSC,0,NA,NA,3/8/2022 14:43
169b910384834dfd2b765118e815ef730a3a91f3ac0db3e5f8abee03263b5f46,AIFMD,Apps and Tools,0,NA,NA,3/8/2022 14:43
169d7b0ab8ff210ef1beb5c9cab0605ffe3e24bbe48bbcee8f5b96e1886f6737,Salesforce Marketing Cloud,Apps and Tools,0,NA,NA,3/8/2022 14:43
16bc331c09a55e34cc1672af2bad6ff0dd952e6557ec661115ae29569678714f,Sysinternals (Utilities / Tools),Apps and Tools,0,NA,NA,3/8/2022 14:43
16c3d9ef47d2c9fb3f8931777b7c61cd3fd6780bfe419e0ac5a841eeeb958320,call centre management,SFw TSC,0,NA,NA,3/8/2022 14:43
16e3a34eb509ebb0596f1a6ac70f06a0608d40b9918fec52165d99e841c32811,group accounting and consolidation,SFw TSC,0,NA,NA,3/8/2022 14:43
16e3bd4810bd9c3128cc8c2074618df13d7f8f866d8097f8e1f3ff499c71c888,malay dry-heat dish preparation and cooking,SFw TSC,0,NA,NA,3/8/2022 14:43
172571b6e5e33ea47f82e35e599ec2550d1541eb027b3eadb1c9b64e957ac307,SAP BASIS,Apps and Tools,0,NA,NA,3/8/2022 14:43
172c4bfc1f528b83dd46c82fc5e2172551da0013f902253bcb7ad51b228e23d8,sales delivery,SFw TSC,0,NA,NA,3/8/2022 14:43
17416f1187783f44fc270c341756e31d4e5b55ca1b568b64901c87ef388b6ff5,SEMrush (SEO),Apps and Tools,0,NA,NA,3/8/2022 14:43
17510d2dc40adbd28195a57e5f3d4c55978f7f1925ce651360ee360dd2e292ec,internal audit engagement planning,SFw TSC,0,NA,NA,3/8/2022 14:43
175144ba7727300741c47f7c881c12c1da553776a583e10c620cd4d24dc2d1ed,Netsuite,Apps and Tools,0,NA,NA,3/8/2022 14:43
17686bafa5fc2bb16eb412532b55d8c37bf330509bd96eed4c5a73cfd8a0e951,reflexive practice,SFw TSC,0,NA,NA,3/8/2022 14:43
179b9c50e30af1625b91043bcc2383ba590deede4df6e2c1d3f55930f09da1b2,tree assessments,SFw TSC,0,NA,NA,3/8/2022 14:43
17b01ef722f53c186e73ab68fdfb6b21c7ac13feb32325d603ee9b904a9fa20a,learning solution design,SFw TSC,0,NA,NA,3/8/2022 14:43
17d09712b315d217324b06f44790f098f043b945357a0c48d4f8031bffee2b23,HTML4/HTML5,Apps and Tools,0,NA,NA,3/8/2022 14:43
17e49ac91372be5950698f0350683b52054905eace42b7144662c192b3cbce04,automation design,SFw TSC,0,NA,NA,3/8/2022 14:43
1809f7cd0c75acf34f56d8c19782b99c6b5fcd14128a3cc79aca38a4f94af3ff,Prometheus,Apps and Tools,0,NA,NA,3/8/2022 14:43
183abcb792afe6c713866f88828b139fd37c38dda4bb27153527ff271bc68136,advanced material treatment processes,SFw TSC,0,NA,NA,19/8/2022 2:31
18588d8d24d4d392cd3b74821a7dbd27e1b2e1708c887c5d073b1d5be4a32d5c,ballast system design,SFw TSC,0,NA,NA,3/8/2022 14:43
18de4a16e7d08ff41afd927ed1aa131eba72c395d85fe18252aa3773013229ba,detection and monitoring application,SFw TSC,0,NA,NA,3/8/2022 14:43
18f5d48482daa90e044bcb33fcb39ce85c57b81f40d79edd78fdd72f6d287f31,Gunicorn,Apps and Tools,0,NA,NA,3/8/2022 14:43
18fd2f07b930d0dfed8a8d258e2dac40927e59e7f294486234fb795f799e6b98,script writing,SFw TSC,0,NA,NA,3/8/2022 14:43
19034262b858870f61951f82085459fd4c6afe8ac77c16796ec3040cf612268f,infrastructure deployment,SFw TSC,0,NA,NA,3/8/2022 14:43
1906311d817411b3a2ee85656d8d0c3b960980809247364606f913b34ba099ff,Azure Machine Learning Studio,Apps and Tools,0,NA,NA,3/8/2022 14:43
191a4f3ed14a88061621112a26d0033c040b7d23568008e249303a4c1dbd78cc,crisis situations management,SFw TSC,1,crisis management,8dd990d227d4be4da5cb4e877720eec4c81d8350af9af714dbe4b9b570b2764b,3/8/2022 14:43
19209645f75c6db8a208fde7487267ae740681eeeeb5f6a108aca0eb16816774,insurance claims handling,SFw TSC,0,NA,NA,3/8/2022 14:43
1930e1e3cebb22a0eb604529ed71ba7c47336fe28a21d45cd36a7d2b970d0318,Vue.js,Apps and Tools,0,NA,NA,3/8/2022 14:43
193565450a9a64228f3cbcbd636b4f31277b7b20624c1fb2cb1abe91d559faa5,quality system management,SFw TSC,0,NA,NA,3/8/2022 14:43
197b0ff11cd452f01099e7386c8e45bc2d614da5a7bb8bc8daef5fdf8bf1fe83,scikit-learn,Apps and Tools,0,NA,NA,3/8/2022 14:43
19a67c2a53695668e4916e9e64cf0613352ec614fd682a8bf8bf98a471db5e8d,Kotlin,Apps and Tools,0,NA,NA,3/8/2022 14:43
19b2d810d78aaaed508aa7db3aa130fb6c38b5dc4b924351cc55a391a0bf8df8,concierge and uniformed service delivery,SFw TSC,0,NA,NA,3/8/2022 14:43
19e2ddb23a431407378df1585a5cb4981f4030b61f054669c01c5ada3d48e2d5,product testing,SFw TSC,0,NA,NA,3/8/2022 14:43
19f037c7d5813cbe06ab215b66488dc663015cebf5ba7d2455922df5b844ea9b,shopper marketing campaign management,SFw TSC,0,NA,NA,3/8/2022 14:43
19f980f7b818a897aafb9e42bdbc01c90acbc2007a73b33041a565a9da89c1ed,marketing communications plan development,SFw TSC,0,NA,NA,3/8/2022 14:43
1a118c12a5b24378b831cbdcdd72c961c6b9a67176bb2a92ded9964067c5cc2b,JSP (JavaServer Pages),Apps and Tools,0,NA,NA,3/8/2022 14:43
1a16b869ad6213440f9466338d3066fdf7d5addab8855fc3cc9928258ccbbeb0,Drupal,Apps and Tools,0,NA,NA,3/8/2022 14:43
1a22fa014381b36558c08ab75c76ef209170c09a3fddf9e2a35b8915e73dbf46,structural and arrangement drawing,SFw TSC,0,NA,NA,3/8/2022 14:43
1a6cefad435497f67c407447f9448cf3088d8855f333c64f85d81864d1f959b7,engineering train and rolling stock operation,SFw TSC,0,NA,NA,3/8/2022 14:43
1a7c7f97088af30c36b952d44896ee426de0792571ed1d5864332405c5dcd028,Apache Hbase,Apps and Tools,0,NA,NA,3/8/2022 14:43
1a86f36ef22c9a0922777b28ccf46b3d8890a8c48610083d24d573566f6da7ef,monitoring and surveillance,SFw TSC,0,NA,NA,3/8/2022 14:43
1aa52b5b13fe1afbaaa48bd1cbeb21522651e833267a5f5d38220ecdec26d9cf,ethical and professional integrity,SFw TSC,0,NA,NA,3/8/2022 14:43
1aa6fb81c645185b0558acda6bdc432b6b636d6ffe2813586a26460676c1f648,engine disassembly and assembly,SFw TSC,0,NA,NA,3/8/2022 14:43
1ac468014ecea5ac845ac3c8b52c1995577679fdd3ff08aabedea3fa73e4420a,assistive devices prescription in occupational therapy,SFw TSC,0,NA,NA,3/8/2022 14:43
1ad2a8c84af0b3b3afcd383c53503ec398269e8b8c3df7b158a5364ef60e3e35,network systems maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
1ad8d0461829832ab6853a5cb14d3042ca34cbe0756d8fff35e2cc8fe836c60c,Oracle Financials,Apps and Tools,0,NA,NA,3/8/2022 14:43
1b4d5947e55db61803eedb57c1e9423ed8e5abf296ba1006507211cd5c4d2237,aircraft load planning,SFw TSC,0,NA,NA,3/8/2022 14:43
1b5bfc061c0e717dfcaa5601c159e96c4303b46c4fa4bca70a637eb5ad1deec0,analytical method validation,SFw TSC,0,NA,NA,3/8/2022 14:43
1b89d004dc8d83961535550f5c18ec829001baa36162de83517c7ca2eedd4332,ArcMap,Apps and Tools,0,NA,NA,3/8/2022 14:43
1b9fe045851dbd97ae6860b4a344ee3b05934c000251e792a000bc87cd9173db,marketing operations management,SFw TSC,0,NA,NA,3/8/2022 14:43
1bad7b8a7ca49d863980aa39467ef0847c25be1083a1851f1925086c53f9d29b,SoapUI,Apps and Tools,0,NA,NA,3/8/2022 14:43
1bde096a250a12e041b0020f5f8cfc417ad514138eca0ecb5ed9d2a91b8a38a9,Appdynamics,Apps and Tools,0,NA,NA,3/8/2022 14:43
1bed1e9829086e1e66c4e4ead3d10d009f45bbf3d40ac4854cf85851b6d21270,scientific writing and communication,SFw TSC,0,NA,NA,3/8/2022 14:43
1c0b78f5409512d7d91ac065f5dc1c59892453e5505b9469fe61a6bafbefbc58,CATIA,Apps and Tools,0,NA,NA,3/8/2022 14:43
1c2a4502f6b7d4f211dd8ce53a0e056fb4287c8239097e52658d6c8c105b498c,new export market entry strategy formulation,SFw TSC,0,NA,NA,3/8/2022 14:43
1c2ac4cc8d59d173442902e47e22f5bbe3b261a8b56e92e4d4755162f7960f60,condition-based assets monitoring management,SFw TSC,1,condition-based monitoring,c7855bf83cb68ada261b5182370a6cb3fea5e8de4064301bdaca7956094d9b7c,3/8/2022 14:43
1c554c869607b80d545519a39b6021913413b81977f8904ccf5e4ddc791d1ddf,patient education on use of prescribed drugs,SFw TSC,0,NA,NA,3/8/2022 14:43
1c78027858ba62481699ae9bc7a93cabe7a343e869bd6fbf092cff9b61f4be6a,Oracle Data Integrator (ODI),Apps and Tools,0,NA,NA,3/8/2022 14:43
1c7d63108b0ddbd0fe3057c357f6bff2e963f0ea1de130c37016f3631e68e679,employee communication management,SFw TSC,1,staff communication and engagement,ae8d5b681f89495e35cef8b5b517e984d5800b710af014b95c30275f13a9156c,3/8/2022 14:43
1c86d33ee74e7c9fb894fd5874289a894cefe284d1bef04844ca90bd1a97d21a,workplace health management,SFw TSC,0,NA,NA,3/8/2022 14:43
1c995231ccc375690415830edede5578a0e0b36c8939395790a9fa977c55f0a0,proposal management,SFw TSC,0,NA,NA,3/8/2022 14:43
1cb165194de558a657754bff012c354f4f2c4b79253754ded19ed0c581267c3d,social media content creation and management,SFw TSC,0,NA,NA,3/8/2022 14:43
1cc9a79bdaf09793062750a17e559d40d5c0f1372cc859f67fe1081e6bc8a307,MongoDB,Apps and Tools,0,NA,NA,3/8/2022 14:43
1ccd6adc9ee3180d3c3946ca5bad020dd5c059669d964e98cea363d29bbe8942,SPSS,Apps and Tools,0,NA,NA,3/8/2022 14:43
1ce191cb92df1624cf5891cd83f12177b8da3801608ac38c433b2c1fb8a7418c,rail track maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
1cf0c00240dacb216683b0c584442e37f58b941fd613a3dc432f0755717e8a74,Pro/Ii,Apps and Tools,0,NA,NA,3/8/2022 14:43
1d3e9b3d4da3354952324a8738448e9b00fded888b00b5811fce699ce68b62d2,workplace safety and health supervision in tunnelling construction,SFw TSC,0,NA,NA,3/8/2022 14:43
1d48e5ef5fb86e9abfda13bdce2baa8cffe84085942fa6fdca5914d2c63aa179,medication safety,SFw TSC,0,NA,NA,3/8/2022 14:43
1d78e018e405ef26b7f7581336a2a4c556c3783eaa763978cbd7d2ddd0adb3ad,Piano,Apps and Tools,0,NA,NA,3/8/2022 14:43
1dae54d778f2111f645ed73ceea909fe7c50e1ec302534267274622cb6c76269,internal audit engagement execution,SFw TSC,0,NA,NA,3/8/2022 14:43
1dbc1ce5ccb3d2777ed3db3702b74556f48967b5bed9c7993716e58b309809fb,commodities trading management,SFw TSC,0,NA,NA,3/8/2022 14:43
1dd8cb03d5dc9395eb21d9988e104a1de25673a0fc52b9e65f43fecc29e01dfa,Xero,Apps and Tools,0,NA,NA,3/8/2022 14:43
1ddb78308ab205ebe8393a79ed91b02894ba767d5a178cf354406dad971204ee,XAMPP,Apps and Tools,0,NA,NA,3/8/2022 14:43
1df6058e534d264c75bd1b695cd2a0668c96239ca1e15df0b0ff39a15dcab790,Watir,Apps and Tools,0,NA,NA,3/8/2022 14:43
1e0a4ffddd41fee9ef97a39611f1c86aa4e9eb37861e2a8293107f1bdcc68210,maintenance strategy management,SFw TSC,0,NA,NA,3/8/2022 14:43
1e12883e2aecf56dbcdea888097d8831774e9760b034fc5d0da41a43a43d7a23,"product, content and experience performance management",SFw TSC,0,NA,NA,3/8/2022 14:43
1e1e9d5bf4c2492f66a1a92bc09143802e99d41a95b7e4d9e7e27b9007c14440,clinical investigational drug management,SFw TSC,0,NA,NA,3/8/2022 14:43
1e32847769dc4a1588004a1dfdf10041407a3494ae910bc76783917fffea7789,JIRA,Apps and Tools,0,NA,NA,3/8/2022 14:43
1e32c8d75bcbac8f9b7b7c1b6cc26fb58e3595429b001d2b47a344686dbd7bc8,NGRX,Apps and Tools,0,NA,NA,3/8/2022 14:43
